0.364041,32.0488
0.696347,24.6585
0.818108,22.8777
0.897805,21.8403
0.957662,21.1108
1.00574,20.5496
1.04596,20.0944
1.08053,19.7121
1.11082,19.3829
1.13777,19.0941
1.16203,18.837
1.18406,18.6055
1.20424,18.395
1.22283,18.2021
1.24006,18.0241
1.2561,17.859
1.27109,17.705
1.28516,17.5608
1.29841,17.4252
1.31092,17.2974
1.32276,17.1764
1.33399,17.0615
1.34467,16.9523
1.35485,16.8482
1.36457,16.7488
1.37385,16.6536
1.38275,16.5623
1.39128,16.4747
1.39946,16.3904
1.40733,16.3092
1.41491,16.2309
1.42221,16.1553
1.42924,16.0823
1.43604,16.0116
1.4426,15.9431
1.44895,15.8768
1.45509,15.8124
1.46104,15.7498
1.46681,15.6891
1.4724,15.63
1.47783,15.5724
1.4831,15.5164
1.48822,15.4618
1.4932,15.4086
1.49804,15.3566
1.50275,15.3059
1.50734,15.2564
1.51181,15.208
1.51616,15.1607
1.52041,15.1144
1.52455,15.0691
1.52859,15.0247
1.53254,14.9813
1.53639,14.9387
1.54016,14.897
1.54383,14.8561
1.54743,14.816
1.55094,14.7766
1.55438,14.738
1.55775,14.7001
1.56104,14.6628
1.56426,14.6262
1.56742,14.5902
1.57051,14.5549
1.57354,14.5201
1.57651,14.4859
1.57942,14.4523
1.58227,14.4192
1.58507,14.3866
1.58782,14.3546
1.59051,14.323
1.59315,14.2919
1.59575,14.2612
1.59829,14.2311
1.60079,14.2013
1.60325,14.172
1.60566,14.1431
1.60803,14.1146
1.61036,14.0865
1.61265,14.0588
1.6149,14.0314
1.61711,14.0044
1.61928,13.9778
1.62142,13.9515
1.62353,13.9255
1.62559,13.8999
1.62763,13.8746
1.62963,13.8496
1.6316,13.8249
1.63354,13.8005
1.63545,13.7764
1.63733,13.7526
1.63918,13.7291
1.64101,13.7058
1.6428,13.6828
1.64457,13.6601
1.64631,13.6376
1.64803,13.6154
1.64972,13.5934
1.65138,13.5717
1.65303,13.5502
1.65464,13.5289
1.65624,13.5078
1.65781,13.487
1.65936,13.4664
1.66089,13.446
1.6624,13.4258
1.66388,13.4058
1.66535,13.386
1.6668,13.3664
1.66822,13.347
1.66963,13.3278
1.67102,13.3088
1.67239,13.2899
1.67374,13.2713
1.67508,13.2528
1.67639,13.2345
1.67769,13.2163
1.67897,13.1983
1.68024,13.1805
1.68149,13.1629
1.68272,13.1454
1.68394,13.128
1.68515,13.1108
1.68633,13.0938
1.68751,13.0769
1.68867,13.0601
1.68981,13.0435
1.69094,13.0271
1.69206,13.0107
1.69316,12.9946
1.69425,12.9785
1.69533,12.9626
1.69639,12.9468
1.69745,12.9311
1.69849,12.9156
1.69951,12.9002
1.70053,12.8849
1.70153,12.8697
1.70252,12.8546
1.7035,12.8397
1.70447,12.8249
1.70543,12.8102
1.70637,12.7956
1.70731,12.7811
1.70823,12.7667
1.70915,12.7524
1.71005,12.7383
1.71095,12.7242
1.71183,12.7103
1.71271,12.6964
1.71357,12.6826
1.71443,12.669
1.71527,12.6554
1.71611,12.642
1.71694,12.6286
1.71776,12.6153
1.71857,12.6021
1.71937,12.589
1.72016,12.576
1.72095,12.5631
1.72172,12.5503
1.72249,12.5375
1.72325,12.5249
1.724,12.5123
1.72474,12.4998
1.72548,12.4874
1.72621,12.4751
1.72693,12.4628
1.72764,12.4507
1.72835,12.4386
1.72905,12.4266
1.72974,12.4146
1.73042,12.4028
1.7311,12.391
1.73177,12.3793
1.73244,12.3676
1.73309,12.3561
1.73374,12.3446
1.73439,12.3332
1.73502,12.3218
1.73566,12.3105
1.73628,12.2993
1.7369,12.2881
1.73751,12.2771
1.73812,12.266
1.73872,12.2551
1.73931,12.2442
1.7399,12.2334
1.74049,12.2226
1.74106,12.2119
1.74163,12.2013
1.7422,12.1907
1.74276,12.1801
1.74332,12.1697
1.74387,12.1593
1.74441,12.1489
1.74495,12.1387
1.74549,12.1284
1.74602,12.1182
1.74654,12.1081
1.74706,12.0981
1.74757,12.0881
1.74808,12.0781
1.74859,12.0682
1.74909,12.0584
1.74958,12.0486
1.75007,12.0388
1.75056,12.0291
1.75104,12.0195
1.75152,12.0099
1.75199,12.0004
1.75246,11.9909
1.75292,11.9814
1.75338,11.972
1.75384,11.9627
1.75429,11.9534
1.75474,11.9441
1.75518,11.9349
1.75562,11.9258
1.75606,11.9167
1.75649,11.9076
1.75691,11.8986
1.75734,11.8896
1.75776,11.8807
1.75817,11.8718
1.75858,11.8629
1.75899,11.8541
1.7594,11.8454
1.7598,11.8367
1.76019,11.828
1.76059,11.8194
1.76098,11.8108
1.76136,11.8022
1.76175,11.7937
1.76213,11.7852
1.7625,11.7768
1.76288,11.7684
1.76325,11.76
1.76361,11.7517
1.76398,11.7435
1.76434,11.7352
1.76469,11.727
1.76505,11.7188
1.7654,11.7107
1.76575,11.7026
1.76609,11.6946
1.76643,11.6865
1.76677,11.6786
1.7671,11.6706
1.76744,11.6627
1.76777,11.6548
1.76809,11.647
1.76842,11.6392
1.76874,11.6314
1.76906,11.6237
1.76937,11.6159
1.76968,11.6083
1.76999,11.6006
1.7703,11.593
1.77061,11.5854
1.77091,11.5779
1.77121,11.5704
1.77151,11.5629
1.7718,11.5555
1.77209,11.548
1.77238,11.5406
1.77267,11.5333
1.77295,11.526
1.77323,11.5187
1.77351,11.5114
1.77379,11.5042
1.77406,11.497
1.77434,11.4898
1.77461,11.4826
1.77487,11.4755
1.77514,11.4684
1.7754,11.4614
1.77566,11.4543
1.77592,11.4473
1.77618,11.4403
1.77643,11.4334
1.77668,11.4265
1.77693,11.4196
1.77718,11.4127
1.77743,11.4058
1.77767,11.399
1.77791,11.3922
1.77815,11.3855
1.77839,11.3787
1.77862,11.372
1.77885,11.3653
1.77909,11.3587
1.77931,11.352
1.77954,11.3454
1.77977,11.3388
1.77999,11.3323
1.78021,11.3257
1.78043,11.3192
1.78065,11.3127
1.78086,11.3063
1.78108,11.2998
1.78129,11.2934
1.7815,11.287
1.78171,11.2806
1.78192,11.2743
1.78212,11.268
1.78232,11.2617
1.78253,11.2554
1.78273,11.2491
1.78292,11.2429
1.78312,11.2367
1.78331,11.2305
1.78351,11.2243
1.7837,11.2182
1.78389,11.2121
1.78408,11.206
1.78426,11.1999
1.78445,11.1938
1.78463,11.1878
1.78481,11.1818
1.78499,11.1758
1.78517,11.1698
1.78535,11.1639
1.78552,11.1579
1.7857,11.152
1.78587,11.1461
1.78604,11.1402
1.78621,11.1344
1.78638,11.1286
1.78654,11.1227
