18.78,0.785592
17.11,0.895176
16.16,0.957803
15.5,1.0005
14.99,1.03217
14.59,1.05689
14.25,1.07684
13.95,1.09334
13.7,1.10724
13.47,1.11911
13.27,1.12938
13.08,1.13834
12.92,1.14622
12.76,1.15319
12.62,1.1594
12.48,1.16495
12.36,1.16994
12.24,1.17443
12.13,1.1785
12.03,1.18218
11.93,1.18553
11.84,1.18857
11.75,1.19135
11.66,1.19389
11.58,1.19621
11.5,1.19833
11.43,1.20028
11.36,1.20206
11.29,1.2037
11.23,1.20519
11.16,1.20657
11.1,1.20783
11.04,1.20898
10.98,1.21003
10.93,1.211
10.88,1.21188
10.82,1.21268
10.77,1.21341
10.72,1.21408
10.68,1.21468
10.63,1.21522
10.59,1.21571
10.54,1.21615
10.5,1.21654
10.46,1.21688
10.42,1.21719
10.38,1.21745
10.34,1.21767
10.3,1.21786
10.26,1.21802
10.23,1.21815
10.19,1.21825
10.16,1.21832
10.13,1.21836
10.09,1.21838
10.06,1.21837
10.03,1.21835
10,1.2183
9.97,1.21823
9.94,1.21815
9.91,1.21804
9.88,1.21792
9.85,1.21779
9.82,1.21763
9.8,1.21747
9.77,1.21729
9.74,1.21709
9.72,1.21689
9.69,1.21667
9.67,1.21644
9.64,1.21621
9.62,1.21596
9.59,1.2157
9.57,1.21543
9.55,1.21515
9.52,1.21487
9.5,1.21458
9.48,1.21428
9.46,1.21397
9.44,1.21366
9.42,1.21334
9.39,1.21301
9.37,1.21268
9.35,1.21234
9.33,1.21199
9.31,1.21165
9.3,1.21129
9.28,1.21094
9.26,1.21057
9.24,1.21021
9.22,1.20984
9.2,1.20946
9.18,1.20908
9.17,1.2087
9.15,1.20832
9.13,1.20793
9.11,1.20754
9.1,1.20715
9.08,1.20675
9.06,1.20635
