13.54000000,1.65573594
12.10000000,1.74957038
11.30000000,1.78401490
10.75000000,1.79836967
10.34000000,1.80358490
10.01000000,1.80400451
9.74000000,1.80169624
9.51000000,1.79776067
9.31000000,1.79283079
9.14000000,1.78729194
8.99000000,1.78138658
8.85000000,1.77527311
8.72000000,1.76905735
8.61000000,1.76281185
8.50000000,1.75658423
8.40000000,1.75040878
8.31000000,1.74430887
8.23000000,1.73830010
8.15000000,1.73239178
8.08000000,1.72659142
8.01000000,1.72090204
7.94000000,1.71532539
7.88000000,1.70986290
7.82000000,1.70451293
7.76000000,1.69927395
7.71000000,1.69414567
7.66000000,1.68912428
7.61000000,1.68420734
7.57000000,1.67939344
7.52000000,1.67467748
7.48000000,1.67005899
7.44000000,1.66553391
7.40000000,1.66109950
7.36000000,1.65675295
7.33000000,1.65249282
7.29000000,1.64831419
7.26000000,1.64421669
7.22000000,1.64019542
7.19000000,1.63625073
7.16000000,1.63237880
7.13000000,1.62857741
7.10000000,1.62484439
7.08000000,1.62117909
7.05000000,1.61757693
7.02000000,1.61403703
7.00000000,1.61055907
6.97000000,1.60713857
6.95000000,1.60377650
6.93000000,1.60046965
6.90000000,1.59721564
6.88000000,1.59401516
6.86000000,1.59086547
6.84000000,1.58776520
6.82000000,1.58471304
6.80000000,1.58170767
6.78000000,1.57874785
6.76000000,1.57583236
6.74000000,1.57296002
6.72000000,1.57012968
6.70000000,1.56734022
6.69000000,1.56459186
6.67000000,1.56188139
6.65000000,1.55920871
6.63000000,1.55657283
6.62000000,1.55397462
6.60000000,1.55141014
6.59000000,1.54888135
6.57000000,1.54638484
6.56000000,1.54392232
6.54000000,1.54149055
6.53000000,1.53909135
6.51000000,1.53672126
6.50000000,1.53438257
6.49000000,1.53207288
6.47000000,1.52979047
6.46000000,1.52753741
6.45000000,1.52531153
6.44000000,1.52311227
6.42000000,1.52093815
6.41000000,1.51879086
6.40000000,1.51666858
6.39000000,1.51457080
6.38000000,1.51249704
6.36000000,1.51044569
6.35000000,1.50841874
6.34000000,1.50641439
6.33000000,1.50443219
6.32000000,1.50247174
6.31000000,1.50053260
6.30000000,1.49861437
6.29000000,1.49671665
6.28000000,1.49483905
6.27000000,1.49298121
6.26000000,1.49114274
6.25000000,1.48932330
6.24000000,1.48752252
6.23000000,1.48574008
6.22000000,1.48397562
6.21000000,1.48222883
6.20000000,1.48049939
6.20000000,1.47878827
6.19000000,1.47709281
6.18000000,1.47541379
6.17000000,1.47375093
6.16000000,1.47210395
6.15000000,1.47047257
6.14000000,1.46885652
6.14000000,1.46725707
6.13000000,1.46567121
6.12000000,1.46409992
6.11000000,1.46254294
6.11000000,1.46100141
6.10000000,1.45947273
6.09000000,1.45795767
6.08000000,1.45645600
6.08000000,1.45496893
6.07000000,1.45349382
6.06000000,1.45203145
