18.85,0.785392
17.17,0.89503
16.22,0.957716
15.56,1.00047
15.06,1.0322
14.65,1.05696
14.31,1.07696
14.02,1.09351
13.76,1.10745
13.54,1.11937
13.33,1.12968
13.15,1.13867
12.98,1.14659
12.83,1.1536
12.68,1.15984
12.55,1.16543
12.43,1.17044
12.31,1.17497
12.2,1.17906
12.09,1.18278
12,1.18615
11.9,1.18923
11.81,1.19203
11.73,1.1946
11.65,1.19694
11.57,1.19909
11.5,1.20106
11.43,1.20287
11.36,1.20452
11.29,1.20604
11.23,1.20744
11.17,1.20872
11.11,1.20989
11.05,1.21097
11,1.21195
10.94,1.21286
10.89,1.21368
10.84,1.21443
10.79,1.21511
10.74,1.21573
10.7,1.21629
10.65,1.2168
10.61,1.21725
10.57,1.21766
10.53,1.21802
10.49,1.21834
10.45,1.21862
10.41,1.21886
10.37,1.21907
10.33,1.21924
10.3,1.21939
10.26,1.2195
10.23,1.21958
10.19,1.21964
10.16,1.21967
10.13,1.21968
10.1,1.21967
10.07,1.21964
10.03,1.21958
10.01,1.21951
9.98,1.21942
9.95,1.21932
9.92,1.21919
9.89,1.21905
9.86,1.2189
9.84,1.21873
9.81,1.21855
9.79,1.21836
9.76,1.21816
9.73,1.21794
9.71,1.21771
9.69,1.21748
9.66,1.21723
9.64,1.21697
9.62,1.21671
9.59,1.21643
9.57,1.21615
9.55,1.21586
9.53,1.21557
9.51,1.21527
9.48,1.21496
9.46,1.21464
9.44,1.21432
9.42,1.21399
9.4,1.21366
9.38,1.21332
9.36,1.21298
9.34,1.21263
9.33,1.21228
9.31,1.21192
9.29,1.21156
9.27,1.2112
9.25,1.21083
9.24,1.21046
9.22,1.21008
9.2,1.2097
9.18,1.20932
9.17,1.20894
9.15,1.20855
9.13,1.20816
